Vehicle Body Type,Plate Type,Registration State,Vehicle Color,Vehicle Year,Vehicle Make
SDN,PAS,NY,GOLD,2014,CADIL
SUBN,PAS,NY,GREEN,2017,MITSU
SDN,PAS,NY,RED,2002,JEEP
SDN,PAS,NY,TAN,2008,SAAB
SUBN,PAS,NY,RED,2011,ROVER
SDN,PAS,NY,BLACK,2020,HYUND
SUBN,PAS,NY,BROWN,2001,ACURA
SDN,PAS,NY,RED,2002,HYUND
P-U,PAS,NY,BLACK,2009,CHEVR
FOUR,PAS,NY,BLACK,2003,BMW
SDN,PAS,NY,SILVER,2013,CHEVR
PICK,PAS,NY,OTHER,2010,DODGE
PICK,PAS,NY,OTHER,2017,DODGE
FOUR,PAS,NY,BROWN,2008,HONDA
FOUR,PAS,NY,BLACK,2016,CHEVR
SUBN,PAS,NY,BLACK,1997,DODGE
FOUR,PAS,NY,BLACK,2007,CHRYS
SUBN,PAS,NY,RED,2007,GMC
SDN,PAS,NY,TAN,1994,GEO
SUBN,PAS,NY,GREEN,1990,ROVER
SUBN,PAS,NY,OTHER,2012,LINCO
SDN,PAS,NY,SILVER,2001,VOLKS
P-U,PAS,NY,SILVER,2002,FORD
FOUR,PAS,NY,GREY,2013,CHEVR
SUBN,PAS,NY,OTHER,2014,HYUND
FOUR,PAS,NY,BLACK,2008,DODGE
FOUR,PAS,NY,BLACK,2015,HYUND
GOUR,PAS,NY,BLACK,2012,TOYOT
SUBN,PAS,NY,BLACK,2006,RO
FOUR,PAS,NY,OTHER,2017,HYUND
FOUR,PAS,NY,GREY,2017,HONDA
SUBN,PAS,NY,SILVER,2001,SUBAR
TWOD,PAS,NY,SILVER,2001,ME/BE
SDN,PAS,NY,OTHER,1995,AC
SDN,PAS,NY,GREEN,1998,FORD
SDN,PAS,PA,BLUE,2013,HYUND
RR,PAS,NY,OTHER,2006,ME/BE
IR,PAS,NY,BLACK,2016,DODGE
SDN,PAS,NY,GREY,2005,SAAB
SUBN,PAS,TX,GREY,2007,SUBAR
I,PAS,NY,BLACK,2008,NISSA
SDN,PAS,NY,OTHER,2004,SATUR
SUBN,PAS,NY,OTHER,2004,LINCO
SW,PAS,PA,BLACK,2006,FORD
P-U,PAS,NY,BLACK,2015,GMC
,PAS,NY,GREY,2001,GREAT
SUBN,PAS,NY,BLUE,2010,GMC
SUBN,PAS,NJ,GREY,2002,TOYOT
OI,PAS,NY,BLUE,1996,ACURA
SUBN,PAS,NY,BLACK,1999,SUBAR
SUBN,PAS,NY,BLUE,2008,GMC
SDN,PAS,NY,OTHER,2015,LAMBO
SDN,PAS,NJ,GREY,2010,MAZDA
SUBN,PAS,NY,RED,2013,GMC
SDN,PAS,NY,BLACK,2061,LEXUS
SUBN,PAS,NY,OTHER,2009,MITSU
VAN,PAS,NY,GREY,2013,HONDA
SUBN,PAS,NY,GREY,1994,CHEVR
CONV,PAS,NY,GREEN,1995,BMW
SDN,PAS,NY,GREEN,2001,MAZDA
SDN,PAS,NY,BLUE,2011,MAZDA
SUBN,PAS,NY,SILVER,2012,ME/BE
SUBN,PAS,NY,OTHER,2015,MAZDA
SDN,PAS,NY,BLUE,2017,VOLVO
SDN,PAS,NY,BLACK,2016,LINCO
SDN,PAS,NY,BLUE,2001,JEEP
SUBN,PAS,NY,SILVER,2010,TOYOT
P-U,PAS,NJ,OTHER,2006,MITSU
VAN,PAS,NY,GREEN,2006,TOYOT
MOTO,PAS,NY,OTHER,2017,HONDA
SUBN,PAS,NJ,OTHER,2008,BMW
TRUC,PAS,NJ,GREEN,2014,ISUZU
SUBN,PAS,NJ,BLACK,2006,PORSC
SDN,PAS,NY,GREY,2010,HYUN
SUBN,PAS,NY,BLACK,2015,ME/DE
FOUR,PAS,NY,OTHER,2005,HYUND
SUBN,PAS,NY,BLACK,2003,MAZDA
SUBN,PAS,NY,SILVER,2007,LEXUS
SDN,PAS,NY,GREEN,1999,PONTI
CONV,PAS,NY,BLUE,2010,FORD
TAXI,PAS,NY,BLACK,2009,TOYOT
SDN,PAS,CA,GREY,2016,NISSA
SDN,PAS,CT,GREEN,2003,HONDA
SDN,PAS,NJ,OTHER,2010,ACURA
SDN,PAS,NY,GREEN,2008,LX
FOUR,PAS,NY,GREY,2010,MAZDA
SUBN,PAS,NY,SILVER,2007,BMW
FOUR,PAS,NY,BLACK,2006,SAAB
SUBN,PAS,NY,BLUE,2008,SUBAR
SDN,PAS,NY,SILVER,2010,HYUND
SDN,PAS,NY,OTHER,2013,MERCU
VAN,PAS,NY,GREEN,2003,CHEVR
SUBN,PAS,NY,SILVER,2012,ROVER
SDN,PAS,MN,GREY,2015,KIA
SUBN,PAS,DC,GREY,2013,TOYOT
DELV,PAS,CA,OTHER,2012,KENWO
DELV,PAS,NY,ORANGE,2012,MITSU
SUBN,PAS,VT,GREY,2009,NISSA
SUBN,PAS,NJ,SILVER,2004,HONDA
,PAS,NY,SILVER,2004,TOYOT
SUBN,PAS,NY,SILVER,2016,CHRYS
P-U,PAS,NY,BLUE,2011,CHEVR
P-U,PAS,NY,OTHER,1991,FORD
SDN,PAS,NJ,GREY,2007,BMW
SDN,PAS,NY,BLACK,2005,SATUR
SDN,PAS,NJ,GOLD,2008,HONDA
SDN,PAS,NJ,RED,2015,CHEVR
FOUR,PAS,NY,BLACK,2014,ME/BE
P-U,PAS,NY,GREY,2008,FORD
SDN,PAS,NJ,BLACK,2007,BMW
FOUR,PAS,NY,BLACK,2010,JEEP
SUBN,PAS,NY,RED,2016,ACURA
SUBN,PAS,NY,SILVER,2018,JEEP
SDN,PAS,PA,RED,2013,FORD
SUBN,PAS,NY,GREY,2015,HYUN
DELV,PAS,NJ,OTHER,2007,FORD
SDN,PAS,NY,OTHER,2010,SUBAR
SDN,PAS,NY,GREEN,2003,BUICK
SUBN,PAS,NY,SILVER,2002,PONTI
SDN,PAS,NJ,OTHER,2016,HYUND
VAN,PAS,AZ,OTHER,2016,FORD
P-U,PAS,GA,GREY,2014,GMC
SUBN,PAS,NY,BLACK,2007,INFIN
SDN,PAS,NJ,GREY,2002,ME/BE
SDN,PAS,NY,SILVER,2004,MAZDA
SUBN,PAS,SD,SILVER,2006,GMC
FOUR,PAS,NY,OTHER,2008,HYUND
SUBN,PAS,FL,BLACK,2013,TOYOT
SUBN,PAS,MD,BLACK,2016,FORD
SUBN,PAS,CT,GOLD,2005,KIA
FOUR,PAS,NY,BLACK,2012,TOYOT
SDN,PAS,OH,GREEN,2001,HONDA
SUBN,PAS,FL,RED,2014,JEEP
SUBN,PAS,IA,RED,2005,CHEVR
SDN,PAS,TX,OTHER,2005,NISSA
PICK,PAS,NY,BLACK,2002,FORD
SUBN,PAS,NY,RED,1993,DODGE
SUBN,PAS,NY,BLACK,2019,NISSA
SUBN,PAS,NY,GOLD,2007,SUBAR
,PAS,CT,GREY,2011,MITSU
SDN,PAS,NJ,GREEN,2014,TOYOT
SDN,PAS,CA,OTHER,2013,VOLKS
SDN,PAS,VA,GREY,2016,BMW
SDN,PAS,NJ,GREY,2015,VOLKS
SDN,PAS,MI,RED,2014,CADIL
VAN,PAS,GA,GREEN,1996,FORD
SUBN,PAS,DE,BLACK,2013,CHEVR
SUBN,PAS,NY,OTHER,1998,ME/BE
SDN,PAS,NJ,BLACK,1993,BMW
SDN,PAS,CO,BLACK,2004,TOYOT
SDN,PAS,NY,GOLD,2001,MERCU
TK,PAS,OK,BLACK,2008,PETER
P-U,PAS,NY,OTHER,2007,CHEVR
SDN,PAS,NY,BLACK,2007,MACK
DELV,PAS,IN,OTHER,2001,MERCU
SDN,PAS,NY,OTHER,2015,VOLVO
SDN,PAS,NY,RED,2018,ME/BE
SUBN,PAS,MD,BLACK,2012,LINCO
SUBN,PAS,MS,BLACK,2003,GMC
SDN,PAS,VA,GREY,1999,LEXUS
SUBN,PAS,NY,TAN,1999,HONDA
SUBN,PAS,NY,GREY,1998,FORD
SUBN,PAS,VA,TAN,1996,NISSA
CONV,PAS,GA,BLACK,2003,MERCU
SDN,PAS,NJ,BLACK,2008,
TAXI,PAS,NY,OTHER,2017,HYUND
TAXI,PAS,NY,GREEN,2015,HONDA
VAN,PAS,NY,GREY,2016,
SDN,PAS,NC,BLACK,2015,CHEVR
SDN,PAS,VA,BLUE,2008,DODGE
SDN,PAS,VA,GREY,2017,HONDA
SUBN,PAS,NY,TAN,1998,TOYOT
MOTO,PAS,NY,BLACK,1986,HONDA
SUBN,PAS,NY,RED,2003,TOYOT
SDN,PAS,NY,RED,2003,MINI
SDN,PAS,NY,GREEN,2012,FIAT
SDN,PAS,NC,GREY,2009,MITSU
SUBN,PAS,MA,RED,2004,FORD
P-U,PAS,AZ,OTHER,2017,GMC
VAN,PAS,NY,BLUE,2004,DODGE
VAN,PAS,NY,OTHER,1993,HYUND
SDN,PAS,NY,SILVER,1995,
SDN,PAS,CT,BLACK,2008,LINCO
DELV,PAS,AZ,OTHER,2016,FORD
TAXI,PAS,NY,GREY,2015,DODGE
SDN,PAS,NY,TAN,2008,CHRYS
SDN,PAS,MD,RED,2016,SCION
FOUR,PAS,NY,BLACK,2015,LEXUS
SDN,PAS,NY,BLUE,1999,
SUBN,PAS,NY,OTHER,2002,HYUND
SUBN,PAS,PA,RED,2001,CHEVR
SDN,PAS,NY,SILVER,2015,FORD
SUBN,PAS,NY,BEIGE,2008,VOLVO
SDN,PAS,RI,BLACK,2004,BMW
SDN,PAS,NY,OTHER,1999,MERCU
SUBN,PAS,MD,GREY,2008,BMW
TAXI,PAS,NY,GREEN,2010,LINCO
TAXI,PAS,NY,YELLOW,2011,FORD
TAXI,PAS,NY,YELLOW,2012,
SDN,PAS,NH,BLUE,2016,AUDI
SDN,PAS,FL,SILVER,2016,HYUN
SDN,PAS,NY,ORANGE,2015,FORD
SUBN,PAS,NJ,GREEN,2007,FORD
SUBN,PAS,NJ,BROWN,2014,HONDA
P-U,PAS,NY,GREY,2012,TOYOT
SDN,PAS,NJ,OTHER,2017,CHEVR
SUBN,PAS,NY,GREEN,2002,SUBAR
SUBN,PAS,NY,RED,1994,DODGE
VAN,PAS,NY,OTHER,2014,MVU
SDN,PAS,NC,GREY,2016,HYUND
SDN,PAS,NY,BLUE,1994,BMW
VAN,PAS,TX,BLACK,2007,DODGE
SUBN,PAS,NY,OTHER,2004,SUZUK
SUBN,PAS,NY,RED,2009,CHRYS
SUBN,PAS,NY,GREY,2007,VOLVO
SDN,PAS,NY,SILVER,2007,MITSU
SUBN,PAS,NY,BLACK,2017,HTYUN
SDN,PAS,VA,GREY,2016,NISSA
SDN,PAS,NJ,GREY,2013,ACURA
SDN,PAS,NY,OTHER,2001,ACURA
SDN,PAS,NC,GREY,2010,CHEVR
SDN,PAS,CO,GREY,2017,SUBAR
SDN,PAS,NY,GREEN,2003,MERCU
SUBN,PAS,NJ,BLACK,2008,NISSA
SDN,PAS,PE,OTHER,2013,SUBAR
SUBN,PAS,NY,BLUE,2007,EXWS
SDN,PAS,NY,SILVER,1998,ME/BE
DELV,PAS,NY,OTHER,2014,FORD
VAN,PAS,NY,OTHER,2017,CHEVR
SUBN,PAS,NY,RED,2014,ROVER
UDSA,PAS,NY,TAN,2001,NISSA
SUBN,PAS,NJ,RED,2008,HONDA
SUBN,PAS,NY,BROWN,1995,JEEP
SDN,PAS,CT,BLACK,2010,CADIL
SDN,PAS,NJ,BLACK,2013,CADIL
SDN,PAS,NJ,BLACK,2011,LINCO
SUV,PAS,NJ,BLACK,2016,AUDI
SDN,PAS,CT,BLUE,2015,SUBAR
SDN,PAS,FL,OTHER,2014,TOYOT
SDN,PAS,MA,SILVER,2011,HONDA
SDN,PAS,CT,GREY,2011,ACURA
FOUR,PAS,NY,GOLD,1999,NISSA
SDN,PAS,NY,OTHER,2009,BUICK
SDN,PAS,NY,TAN,2007,HYUND
P-U,PAS,NY,GREEN,2001,FORD
TAXI,PAS,NY,BLACK,2009,FORD
TAXI,PAS,NY,OTHER,2009,FORD
BUS,PAS,NY,BLACK,2016,FORD
VAN,PAS,NY,GREEN,2002,FORD
SDN,PAS,ME,OTHER,2004,LEXUS
SDN,PAS,VA,BLACK,2005,CHEVR
TAXI,PAS,NY,RED,2016,TOYOT
SDN,PAS,MD,BLACK,2003,CHEVR
MOT,PAS,NY,BLACK,2016,ZHNG
SDN,PAS,TX,BLACK,2004,HONDA
SDN,PAS,NJ,OTHER,2017,ACURA
VAN,PAS,NY,OTHER,2002,
SDN,PAS,NY,BLUE,1996,
SDN,PAS,NY,OTHER,1996,ME/BE
TK,PAS,AZ,OTHER,2012,FORD
MOT,PAS,NY,BLACK,2011,KAWAS
TAXI,PAS,NY,BLACK,2015,HONDA
SDN,PAS,VA,OTHER,2010,CHEVR
SUBN,PAS,NY,RED,2008,GMC
SDN,PAS,VA,SILVER,2017,CHEVR
SUBN,PAS,NY,GOLD,2004,HONDA
TAXI,PAS,NY,BLACK,2011,NISSA
FOUR,PAS,NY,BLACK,2012,
SDN,PAS,NJ,BLACK,2009,CADIL
,PAS,NY,OTHER,1997,GMC
I,PAS,NY,BLUE,2009,HONDA
SUBN,PAS,CT,GREY,2002,HONDA
SDN,PAS,NJ,TAN,2001,VOLVO
VAN,PAS,NY,YELLOW,2014,STARC
P-U,PAS,NY,GREY,2006,NISSA
SDN,PAS,NC,GREY,2017,FORD
TAXI,PAS,NY,GREEN,2012,TOYOT
TR,PAS,MO,BLUE,2008,VOLVO
DSD,PAS,NY,TAN,2004,TOYOT
SUBN,PAS,NY,SILVER,2009,LEXUS
SDN,PAS,NY,GREY,2005,SCION
SDN,PAS,NY,OTHER,1990,LEXUS
LAMR,PAS,NY,TAN,2003,TOYOT
VAN,PAS,NY,BLACK,2017,NISSA
SDN,PAS,NY,GREEN,2004,DODGE
SUBN,PAS,DC,BLACK,2012,HYUND
,PAS,NY,SILVER,2008,ACURA
,PAS,NY,GREY,2010,GMC
SUBN,PAS,NY,GREY,2001,ACURA
FOUR,PAS,NY,RED,1998,HONDA
SUBN,PAS,NY,BLUE,2004,LINCO
TAXI,PAS,NY,GREEN,2004,FORD
SDN,PAS,MI,GREY,2016,NISSA
SDN,PAS,IN,GREY,2010,FORD
DELV,PAS,NY,OTHER,1996,FRUEH
DELV,PAS,NY,BLACK,2013,PETER
SDN,PAS,NY,OTHER,2002,AUDI
SDN,PAS,NY,SILVER,2015,ACURA
SDN,PAS,NJ,GREY,2009,NISSA
SUBN,PAS,NY,BLUE,2017,HYUN
TRUC,PAS,NY,OTHER,2010,INFIN
SDN,PAS,VA,RED,2017,DODGE
TT,PAS,NJ,BLACK,2002,FRE
TT,PAS,NJ,OTHER,2005,FRE
SUBN,PAS,MA,OTHER,2017,FORD
SDN,PAS,NJ,GREY,2005,TOYOT
SDN,PAS,RI,GREY,2017,KIA
SDN,PAS,NC,BLACK,1997,NISSA
SDN,PAS,NY,GREY,2011,HYUN
SDN,PAS,NY,GOLD,2003,ME/BE
SUBN,PAS,NY,GREY,2001,CHRYS
SDN,PAS,NY,TAN,2006,ACURA
VAN,PAS,NJ,OTHER,2014,DODGE
SUBN,PAS,NJ,BLACK,2015,TOYOT
SUBN,PAS,NY,SILVER,1998,TOYOT
SUBN,PAS,NY,GREEN,2001,MAZDA
SUBN,PAS,NY,SILVER,2008,LEXUS
DELV,PAS,NJ,OTHER,2004,FRUEH
SUBN,PAS,NJ,OTHER,2014,JEEP
VAN,PAS,AZ,OTHER,2011,GMC
DELV,PAS,NY,OTHER,2004,WORKH
DELV,PAS,NY,OTHER,2011,INTER
VAN,PAS,NY,OTHER,2007,GMC
SUBN,PAS,NY,RED,2005,
SUBN,PAS,MA,GREY,2002,HONDA
,PAS,NY,BLACK,2010,NISSA
SDN,PAS,SC,BLACK,2007,HYUND
SDN,PAS,DE,GREY,2017,TOYOT
SDN,PAS,FL,OTHER,2016,LINCO
SDN,PAS,VA,GREY,2006,NISSA
SDN,PAS,MA,GREY,2011,TOYOT
TRAI,PAS,NY,GREY,2007,KENWO
SUBN,PAS,NY,RED,2016,LINCO
SDN,PAS,NY,GREEN,1999,VOLKS
SDN,PAS,NY,GREY,2009,DODGE
DELV,PAS,RI,OTHER,2015,FORD
SDN,PAS,NY,RED,2005,PONTI
SUBN,PAS,NJ,GREY,2016,ACURA
SUBN,PAS,FL,SILVER,2017,JEEP
SDN,PAS,NC,OTHER,2016,HYUND
SDN,PAS,NJ,BLACK,2011,HYUND
VAN,PAS,IL,BLACK,2017,DODGE
VAN,PAS,CT,RED,2002,HONDA
SDN,PAS,NJ,GREEN,1998,HONDA
SUBN,PAS,NJ,GREY,2005,
,PAS,NJ,OTHER,2004,FORD
VAN,PAS,NY,GREEN,1998,PLYMO
SDN,PAS,NY,OTHER,2015,MINI
,PAS,MA,BLUE,2016,HYUND
SDN,PAS,NY,OTHER,2004,JEEP
TRAI,PAS,ME,BLUE,2017,HERWK
SDN,PAS,NY,YELLOW,2004,VOLKS
SDN,PAS,SC,GREY,2011,NISSA
SDN,PAS,DC,OTHER,2016,NISSA
CONV,PAS,NY,RED,2006,VOLKS
SDN,PAS,NY,SILVER,2008,CHEVR
VAN,PAS,NY,BLUE,2014,NISSA
TRUC,PAS,NY,BLACK,2017,BMW
SDN,PAS,NY,BLUE,1991,HONDA
SUBN,PAS,NJ,BLACK,2017,
SUBN,PAS,NJ,BLACK,2015,JEEP
SDN,PAS,TX,OTHER,2003,HONDA
SDN,PAS,NY,OTHER,2007,KIA
TREI,PAS,ME,BLACK,2007,XLSP
REFG,PAS,NY,OTHER,2013,HIN
SUBN,PAS,CA,GREY,2014,BMW
NN,PAS,NJ,TAN,2006,TOYOT
SUBN,PAS,NY,GREEN,1990,AMC
SUBN,PAS,NY,BROWN,2012,LINCO
SDN,PAS,NY,RED,1980,ME/BE
SDN,PAS,NE,BROWN,2001,CADIL
SUBN,PAS,NY,BLUE,2012,MITSU
SUBN,PAS,GA,BLACK,2011,CADIL
,PAS,NY,BLUE,2007,SATUR
SDN,PAS,NY,BLACK,2009,VOLVO
SDN,PAS,NY,BROWN,1999,CHEVR
SDN,PAS,MD,OTHER,2017,HYUN
SDN,PAS,FL,GREY,2009,HONDA
SUBN,PAS,NY,OTHER,2001,MITSU
FOUR,PAS,NY,OTHER,2009,HONDA
IN,PAS,NY,GREEN,1998,FORD
SDN,PAS,NY,SILVER,1999,TOYOT
SUBN,PAS,CA,BLACK,2016,TOYOT
,PAS,NY,SILVER,2017,BMW
SDN,PAS,NY,SILVER,2008,MERCU
SUBN,PAS,NY,OTHER,1996,NISSA
SUBN,PAS,NY,BLACK,2010,VOLVO
SUBN,PAS,AL,OTHER,2004,TOYOT
P-U,PAS,PA,BLACK,2001,NISSA
SDN,PAS,NJ,SILVER,2004,VOLVO
VAN,PAS,NJ,OTHER,2003,KIA
SDN,PAS,FL,BLACK,2008,BUICK
SUBN,PAS,NC,GREY,2010,CADIL
SUBN,PAS,NJ,GREY,2005,ROVER
P-U,PAS,NC,OTHER,1997,FORD
DELV,PAS,NY,OTHER,2016,HIN
SDN,PAS,NJ,OTHER,2015,SUBAR
SDN,PAS,NJ,GREY,1987,BMW
SDN,PAS,NH,GREY,2016,KIA
SDN,PAS,FL,GREY,2015,TOYOT
SDN,PAS,NJ,GREY,2005,ACURA
SDN,PAS,MN,OTHER,2016,FIAT
SDN,PAS,DC,OTHER,2010,LEXUS
SUBN,PAS,NJ,BLACK,2015,HONDA
SDN,PAS,NY,GREY,2002,HYUN
SUBN,PAS,NY,BLACK,2008,LINCO
SDN,PAS,NY,GREY,2004,SUBAR
SUBN,PAS,NY,TAN,2011,BUICK
SUBN,PAS,NY,GREEN,1998,JEEP
,PAS,NY,OTHER,1995,TOYOT
SUBN,PAS,NY,BLUE,2012,ME/BE
SDN,PAS,NY,GREEN,2011,HONDA
SUBN,PAS,NY,BLACK,2006,RAGE
,PAS,NY,BLACK,2014,TOYOT
BUS,PAS,IL,GREY,2016,VANHO
SUBN,PAS,NY,GREEN,2001,ME/BE
P-U,PAS,FL,OTHER,2014,CHEVR
SDN,PAS,FL,OTHER,2007,CHRYS
VAN,PAS,NJ,OTHER,2006,FORD
SUBN,PAS,NY,RED,1995,VOLVO
SDN,PAS,NY,BLUE,2008,CHRYS
SDN,PAS,TX,OTHER,2006,ME/BE
SDN,PAS,NY,RED,2008,PORSC
SUBN,PAS,NY,TAN,2007,HYUND
SDN,PAS,NY,BLUE,2003,HYUND
SUBN,PAS,TX,TAN,2001,ACURA
,PAS,NY,GREY,2004,NISSA
SUBN,PAS,PA,BLACK,2013,ME/BE
TAXI,PAS,NY,RED,2014,TOYOT
SDN,PAS,NY,TAN,2010,CHRYS
SDN,PAS,TN,SILVER,2010,TOYOT
SUBN,PAS,NJ,BLACK,2006,SATUR
SUBN,PAS,NY,BLACK,1997,ROVER
SUBN,PAS,NY,BLACK,2017,MERCU
SUBN,PAS,NY,GREY,2006,MERCU
SUBN,PAS,NY,YELLOW,2017,TOYOT
SDN,PAS,NY,BLUE,2004,LINCO
VAN,PAS,PA,BLACK,2009,DODGE
SDN,PAS,NY,BLUE,1993,OLDSM
SDN,PAS,NY,GREY,1993,ME/BE
,PAS,NY,OTHER,2003,SUZUK
SUBN,PAS,NY,OTHER,1995,NISSA
SUBN,PAS,NY,TAN,2005,LINCO
SUBN,PAS,NY,BLUE,2006,GMC
TAXI,PAS,NY,YELLOW,2012,FORD
SUBN,PAS,NY,BLUE,2011,
SUBN,PAS,NY,OTHER,2006,HYUND
SUBN,PAS,NY,RED,1997,JEEP
SDN,PAS,DC,GREY,2010,INFIN
SUBN,PAS,NY,BLACK,2007,SATUR
,PAS,NY,OTHER,2013,MCI
,PAS,PA,OTHER,1999,PREVO
P-U,PAS,NY,SILVER,2012,TOYOT
SDN,PAS,NJ,BLACK,2004,CADIL
,PAS,NY,RED,1997,FORD
SDN,PAS,FL,GREY,2013,HYUND
SUBN,PAS,FL,GREY,2005,LEXUS
SDN,PAS,NY,RED,2007,LINCO
SUBN,PAS,MA,OTHER,2008,ROVER
SDN,PAS,NJ,BLACK,2012,JEEP
SDN,PAS,NJ,BLACK,2011,SCION
FOUR,PAS,NY,RED,2005,NISSA
VAN,PAS,NY,RED,2011,TOYOT
SDN,PAS,NY,RED,2001,MITSU
SDN,PAS,NY,SILVER,2012,ME/BE
SDN,PAS,VA,RED,2014,BUICK
SDN,PAS,NY,RED,2005,VOLVO
SUBN,PAS,NY,BLUE,2002,LEXUS
SDN,PAS,NY,RED,2009,MAZDA
SDN,PAS,TX,GREY,2002,HONDA
SUBN,PAS,VA,GREY,2010,MAZDA
P-U,PAS,AZ,OTHER,2007,FORD
SDN,PAS,MD,GREY,2010,ACURA
SUBN,PAS,NY,GREY,2001,GMC
SUBN,PAS,NJ,GREY,2016,HYUND
VAN,PAS,NY,BLACK,2015,MITSU
SDN,PAS,PA,SILVER,2006,CHEVR
TRL,PAS,ME,OTHER,1981,PONTI
SDN,PAS,NY,RED,2001,NISSA
SDN,PAS,VA,GREY,2005,NISSA
MOTO,PAS,NY,BLACK,2014,KAWAS
P-U,PAS,NY,BLACK,2008,TOYOT
P-U,PAS,NY,GREY,2011,DODGE
SUBN,PAS,NY,RED,2004,MAZDA
SUBN,PAS,GA,BLACK,2016,MITSU
SDN,PAS,IL,BLACK,2003,FORD
VAN,PAS,NJ,BLUE,2009,FORD
VAN,PAS,NY,BLACK,2005,CHEVR
SUBN,PAS,NY,OTHER,2015,RAGER
SUBN,PAS,NY,BROWN,2006,CHEVR
SDN,PAS,NJ,BLACK,2017,HYUND
VAN,PAS,NY,YELLOW,2014,FORD
SDN,PAS,NY,BEIGE,2009,CHEVR
DELV,PAS,OH,OTHER,2017,NISSA
SDN,PAS,OR,BLUE,2015,VOLKS
SDN,PAS,PA,BLACK,2016,DODGE
SUBN,PAS,NY,SILVER,2014,VOLKS
SDN,PAS,NY,BLACK,1990,LEXUS
SUBN,PAS,NJ,GREY,2003,NISSA
DELV,PAS,NY,OTHER,2004,INTER
VAN,PAS,NJ,OTHER,2004,FORD
SDN,PAS,TX,OTHER,2011,HYUND
SUBN,PAS,NY,GREEN,1999,GMC
SDN,PAS,MI,GREY,2016,DODGE
SUBN,PAS,VA,BLACK,2008,ME/BE
SUBN,PAS,NY,RED,2004,MERCU
SUBN,PAS,NY,BEIGE,2006,CHRYS
SDN,PAS,NY,SILVER,2007,AUDI
SUBN,PAS,NY,BLACK,2009,SOCUM
SDN,PAS,NY,BLACK,1994,BUICK
SUBN,PAS,NY,BLACK,1999,ME/BE
UTIT,PAS,NY,OTHER,2006,ISUZU
SUBN,PAS,NY,BROWN,2012,BUICK
SDN,PAS,NY,SILVER,1999,VOLKS
VAN,PAS,NY,PURPL,2001,FORD
,PAS,OH,GREY,2012,HYUND
SDN,PAS,NY,TAN,2002,ME/BE
MCY,PAS,NY,OTHER,2009,YAMAH
MCY,PAS,NY,OTHER,2006,YAMAH
SUBN,PAS,NY,GREY,2017,LINCO
SUBN,PAS,NY,GREEN,1992,ROVER
SDN,PAS,NJ,GREY,2001,NISSA
SUBN,PAS,NY,GREEN,2003,HYUND
SDN,PAS,NY,RED,1998,PONTI
SUBN,PAS,TX,BLACK,2004,CHRYS
SDN,PAS,NJ,RED,2005,NISSA
SDN,PAS,IL,GREY,2001,INFIN
VAN,PAS,VA,GREY,2006,HONDA
SDN,PAS,NY,SILVER,1997,NISSA
SUBN,PAS,NY,SILVER,2001,FORD
TRAI,PAS,ME,RED,1983,ROGER
SUBN,PAS,NY,BLUE,2002,
SUBN,PAS,NY,BLUE,2003,KIA
SDN,PAS,NY,SILVER,2013,HYUN
VAN,PAS,NY,OTHER,2009,
CHRY,PAS,NY,RED,2015,CHRYS
SUBN,PAS,NY,BLACK,2004,SAAB
SUBN,PAS,NY,SILVER,2010,LEXUS
SUBN,PAS,NY,BLACK,1971,BUICK
SUBN,PAS,NY,GREEN,2007,DODGE
SDN,PAS,NY,BROWN,2010,SUBAR
SDN,PAS,NY,OTHER,2011,MINI
,PAS,NY,BLACK,2013,NISSA
,PAS,NY,BLACK,1997,TOYOT
SDN,PAS,NY,YELLOW,2012,LAMBO
P-U,PAS,NJ,OTHER,2015,FORD
SUBN,PAS,NJ,GREY,2017,JEEP
BUS,PAS,NJ,OTHER,2002,FORD
SDN,PAS,NY,GREEN,2016,HONDA
SUBN,PAS,NY,ORANGE,2015,TOYOT
SDN,PAS,NY,BLUE,2008,MINI
BUS,PAS,MD,OTHER,1999,PREVO
BUS,PAS,MD,OTHER,2013,FRHT
DELV,PAS,IN,OTHER,2010,GMC
SUBN,PAS,NY,SILVER,1994,FORD
SDN,PAS,NY,TAN,2016,FORD
SUBN,PAS,NY,BLUE,1999,DODGE
SDN,PAS,NY,OTHER,2005,",ERXI"
SDN,PAS,NY,GREEN,1996,JAGUA
SUBN,PAS,NY,GREY,2004,INFIN
SUBN,PAS,NJ,RED,2017,HONDA
MCY,PAS,NY,GREY,2007,YAMAH
SDN,PAS,NY,RED,2014,ME/BE
SDN,PAS,NY,BLACK,2015,BUICK
SDN,PAS,NY,ORANGE,2007,NISSA
SDN,PAS,GA,OTHER,2001,NISSA
DELV,PAS,NY,OTHER,2004,
SUBN,PAS,MA,BLUE,2007,
P-U,PAS,NY,OTHER,1993,CHEVR
SUBN,PAS,TX,GREY,2007,HONDA
FOUR,PAS,NY,SILVER,2003,TOYOT
N,PAS,NY,BLACK,2014,JEEP
SUBN,PAS,MA,RED,2003,DODGE
SDN,PAS,VA,RED,2017,FORD
SUBN,PAS,KS,BLACK,2016,DODGE
VAN,PAS,NJ,OTHER,2011,FORD
SDN,PAS,NY,OTHER,2010,CAILD
P-U,PAS,NY,GREY,2006,TOYOT
SDN,PAS,MA,BROWN,2008,HONDA
REFG,PAS,NY,ORANGE,2014,ISUZU
